id,document,label
16190845,천재처럼 보일 수 있는 기회?! 나라면 어떻게할까?? 행복하다면 곧 성공한 인생이라는 진리를 생각해 볼 수있게 하는 영화! ,1
16190844,여운이 어디까지였나면.. 최감독님의 도둑들 개봉했을때 묻지도 따지지도 않고 바로 예매했어요. 믿을수 있었거든요 ,1
16190843,"그래비티, 인터스텔라 다 재미나게 봤는데.. 이 영화는 그냥 배경만 우주고.. 휴먼다큐..같습니다. 나름 우주영화 좋아라하고 피트님도 나와서, 기대가 컸는데.. 제 취향은 아니었네요. ",1
16190842,작품성과 연기력은 좋은것같은데 솔직히 너무 루즈해요; 요란한 영화들이 많아 더 그럴수 있겠지만 철힉적이고 음...지루해요. 수준떨어진다한들 어떡해요 제가 느끼기엔 지루했는데 ㅠ ,1
16190841,싫어요 버튼 다 쿵쾅거리는 한남들이겠노^^ 쿵쾅거리는 소리 여기까지 들리노^^7 노무하자노 범죄자노 ,1
16190840,"솔직히... 10~8 다 평점 알바다...  수 많은 sf영화를 다 봤지만, 뻔한 영상미에 뻔한 스토리에 전혀 감정 이입도 안되고, 개연성? 스토리? 영상미? 그 딴 거 전혀 없고, 아무 것도 없고 단지 원숭이가 끝인 영화... ",1
16190838,역겨운 변태들이야기로 20대를 대표할려하말길 ,0
16190837,정석이형도 찍다가 아차했을거야 ,0
16190835,압도적으로 최고의 영화. 이영화 무조건 재개봉해야 ㅠㅠㅠㅠ ,1
16190834,너무 뭉클하네요 최고입니다 ,1
16190833,19년도에 봅니다리뷰작성해보고싶습니다리뷰작성이전 별점드리고 물러갑니다 ,1
16190832,무계획 절대 실패하지 않는.. ,1
16190831,저는 전혀 지루하지 않았습니다.스릴적인 요소는 충분하진 않지만 필요한 만큼은 있다고 생각됩니다. 주인공의 심리와 드라마를 따라가는 괜찮은 우주영화. 올해본영화중 탑3안에 드네요. 스크린에서 볼것을 추천합니다. ,1
16190830,평점이 높은 이유가 잇다 ^^ ,1
16190829,이게 공포영화? 쩝. 그냥 예술영화. 지루하고 연극대사 같은 연기하고. 지루함. 지루함. ,0
16190828,정말 잘만든 영화다.... 기대 안했는데 ,1
16190826,인터스텔라르 좋아하는 관객이라면 적극 추천하는 영화. 영화 끝나고 측정한 내 심장 수치는 85. 평균 90 ,1
16190825,저에게 멋있는 영화입니다. ,1
16190824,".,한국영화 망했냐? ",0
16190823,"스토리의 무리수를 덮는 배우의 연기, 관객의 애국심. ",1
16190822,인류의 역사와 미래에 대한 철학적인 메시지를 담은 작품. ,1
16190821,너무재미있어요 마음힐링 ♡♡♡ ,1
16190819,꼭봐야될영화두말필요없음 ,1
16190818,"모든 우주 영화에서 ""우리 이정도로 발전했어."" ""우리 이렇게까지 진화한 걸 보여줄게"" 라는게 보였다면이 영화는 ""이렇게 진화하고 발전했어도 사람은 사람이다."" 라는걸 보여주려 한 영화같다.그래비티 다시 봤는데 애들 장난같다. ",1
16190817,"친일본적인 자본이 들어간 영화같다. 뜬금없는 조연의 일본어, 오노요코를 참사랑으로 미화하는 대사하며 하필이면 비틀즈 중에서 장수하는 존레논을 만난다던지 하는... 군데군데 무리수 설정에 쓴웃음, 매력 1도없는 주연 노래라도 잘 불렀음했는데 ㅠㅠ ",0
16190815,잔잔한게 감동적입니다 ,1
16190814,볼만한 오락영화 마동석 사기캐 ,1
16190813,이영화 볼만합니다~왜 까이는지 모르겠네볼만합니다~ ,1
16190812,이렇게 피로지킨 자유민주주의를 현 정권과 양심없는 부역자 언론들이 다시 무너뜨리고 있다. 자발적으로 개돼지들이 되어가지고 정신들 못차리지 ,1
16190810,그냥 아무 생각 안 하고 보면 괜찮은 킬링타임 영화임리얼이나 엄복동 보다는 재밌음ㅎㅎ대신 기대치를 낮추고 보는 건 필수!! ,1
16190808,4.44 그딴 거 깨줄게 ,1
16190807,"산드라 블록 이 너무 사랑스러웠고 , 오래전 영화지만  패션도 촌스럽지 않고 예쁨 ",1
16190806,스토리 따라가기 급급해 감정선을 놓쳐버렸다. ,1
16190805,"저는  이 영화를 예매했다가 션 레논과 그 여친 샬롯의 망언을  지금에서야 보고, 취소했습니다. 앞으로 비틀즈 음악도 안 들을 것입니다.  우리나라도 제대로 해ㅇ외에 역사알리기를 해야 합니다. ",0
16190804,평점좀 올려주자 애들아 ,1
16190803,"솔직히 1편이랑 비교해서만 그렇지, 나름 잼있어여 ",1
16190802,자극적인 소재만 쓰고 나머지는 제대로 된 게 하나도 없네. ,0
16190800,윤아 울먹거리는 거 너무 귀엽네 진짜...킬링타임으로 좋음 시간 후딱 가요 ,1
16190799,기대안하고 봤는데 재밌었음! 반전도 좋고 마지막에 사이다가 아니네? 하는데 2편 제작의도보고 아하 했음ㅋㅋ ,1
16190798,메세지가 좋아요 영화도 나름 재밌어요! ㅋㅋㅋㅋ ,1
16190797,전혀 지루하지 않고 2시간 내내 긴장하면서 본영화 ,1
16190796,사랑할 대상이 없으면 인간은 외롭다. 크고 위대해 보이는 멀리있는 것들 때문에 가까이에 있는 것들을 잃어버리지 않고 살았으면 좋겠다. ,1
16190795,진짜 차승원표 코미디인줄알고 갔다가 깜놀했습니다. 오랜만에 영화보면서 울어봤습니다 ,1
16190794,나이는 많고 정신연령은 떨어지는 영국 시골 촌놈들을 위한 영화. 돈내고 시간 뺐기고 스트레스 받고 후회해도 상관없는 강자들은 보시길... ,0
16190792,이번에는 좀 실망스러웠습니다 ,0
16190791,"어느 순간 뒤를 돌아봤을 때 나의 신념으로부터 너무 멀리 왔다면, 그때가 바로 과감히 그 삶을 버리고 내 삶의 방향을 찾아가야 하는 순간인 것이다. 이 삶은 이 삶대로, 저 삶은 저 삶대로 의미가 있다. 나도 내가 선택한 내 삶을 살아가면 그만이다. ",1
16190790,좀 길게 느껴지고 지루했습니다 ,1
16190789,재밌었어요  노 아베!  노 제팬! ,1
16190788,피한방울도 없이 잘도 세상을 구하네 베트맨과 로빈ㅋㅋ ,1
16190787,SF를 좋아하지 않는다면 보지 마세요.내 남자친구는 잠이 들었다 ,0
16190783,이렇게 개연성 없는 억지스러웠던 공포영화도 없었을 듯... 솔직히 1점도 아깝다는 ㄷ ㄷ ㄷ ㄷ ,0
16190782,정말 보편적인 삶이라서 더 와닿았던.. 여운남는다 ,1
16190781,종북좌빨들은  극혐할 영화 ,1
16190779,내용적으로 연출적으로 별 의미도 없는 영화가 무려 2시간..ㅋ 하..시간아깝고 답답함 ,0
16190780,중간에 보다 말고 마지막 부분만 봐서 아까운 시간 절약할수 있었다.  생각해보니 곡성은 참 잘만든 영화같다! ,0
16190778,진짜 ㅈ같네 아이돌 나오는 영화는 믿거해라 하 ,0
16190777,계급사회를 무너뜨리는 혁명의 허무함 ,1
16190776,진짜 완전 꿀잼 수백번 보고도 질리지 않는다ㅠㅠ ,1
16190775,"진짜 기분 나쁜 영화네.  코메디인줄 알고 갔는데, 신파냐?  영화 보고나서 이렇게 짜증 나는 경우는  진짜 오랫만이다. 와   돈 아까워~~ ",0
16190773,도저히 평점을 믿을 수가 없다 ,0
16190771,꿀쨈 이었다****?* ,1
16190770,"유전이 정신착란 체험 영화라면, 미드소마는 본격 마약 체험 힐링 영화~ ",1
16190769,영화 너무 재미있어용 우주도 너무 이쁘고 브래드피트 연기도 당연 최고..! ,1
16190768,신옥주 목사 불러서 감독 타작마당 한 번 시키자! ,0
16190766,재미게봐읍니다 출연자분들께서 인사까지오셔서즐거워읍니다 ,1
16190767,별한개도아까움.욕나올뻔 ,0
16190765,재미있게 잘 봤어용손에 땀을 쥐고 봤네용 ,1
16190763,"영웅이 되기 위한 스파이더맨의 성장기 인가, 영웅을 만들기 위한 마블의 성장기인가 ",1
16190762,이거 보고 앉아 있은 시간이 아까워요 ,0
16190761,꿀잠잤음중간중간에 깼는데 방패와 유인원만이 기억에 남음 ,0
16190760,아름답고 먹먹하다. 여운이 길게 남는 영화. ,1
16190759,연기 소오오오름재미없을줄 알았는데 점점 빠져들어요 ,1
16190758,진짜 어렸을때 느꼈었던 감정들을 다시 느낄수 있었어요 ,1
16190757,진짜 너무 재밌네요!심지어 구글스토어에 나오면 바로 사고 싶을 정도로요! 힘을내요 미스터리2나오면 좋겠다ㅠㅠ ,1
16190756,류승범이 요즘 영화보는 눈이 없네 .... 좋아하는 배우인데.. ,0
16190755,오늘 강변cgv 7:10 꺼 보고 나왔다. 이거 영화관에서 안보면 두고두고 후회한다 꼭 봐라역대급?은 아니더라도 최소한 올해본 영화중 최고였다영화 끝나기전까지 풀리지 않는 긴장감...댓글 보고 안보려했다가 후회할뻔했네 알바 그만풀자 ,1
16190754,여주가 제2의 밀라요보비치 자리를 얻을듯 ,1
16190753,주인공의 감정과 속마음 주변인들과 관계만 2시간 볼 수 있는 사람 만이 재밋게 볼수 있는 영화  아무것도 모르고 덤벼들다가는 큰 코 다칠 것 ,1
16190751,감정이 왔다갔다한건 이해하지만 행동이 왔다갔다하는건 이해하지 못하겠다 ,0
16190752,재미있게 보았습니다♥♥ ,1
16190750,한 세번봤는데 볼때마나 재밌어요 ,1
16190749,솔직히 이 정도면 명작아님? ,1
16190748,캐스팅은 좋았는데 스토리도 훨씬 좋았다면.... ,0
16190747,사람들이 왜 이해를 못하지 영화속 로이는 정상심박수 46정도임 그의 템포에 소름돋게 잘 맞춰서 나름의 긴장감과 스토리텔링을 한건데 영화 이해 못하고 그저 졸리기만 했나봄 완전 걸작인데 그냥 막 때려부수고 웃겨야 되면 딴거보세요 이 영화는 당신취향아님 ,1
16190746,♡죽음 대신 여행...천만번 잘한일 이다.♡ ,1
16190745,호불호가 강하게 갈리는것같음 sf를 기대하고 들어갔다가는 실망을 하게되는 영화인데 철학같은 주제로 이야기를 하고싶었다면  굳이 우주라는 배경을 써야했나싶은 생각이 든다. 그래도 배우 연기는 좋았음 ,0
16190744,프리저 브로리한테 뚜드러맞을때 진짜 찰지게 뚜드러맞음 ㅋㅋㅋ ,1
16190743,한국식 액션 한국식 재난영화 한국식 가족애 모두 만점 징징대는 가족도 발목잡는 여캐도 없는 시원시원한 진행 ,1
16190742,존ㅡ나 웃긴게 영화는 영화대로 봐야지 그게 실제면 다큐지 뒤1지든 안뒤지든 어차피 다 픽션이고 과장이잖아 실제사건 모티브로 한것도 아니고 진짜 비판할거면 생각이나 쳐하고 비판을 하던가 ,1
16190741,시사회티켓이생겨서 가게됬는데 배우분들 반짝반짝빛났구여후에 영화 보는데 진짜 빵빵터지면서도 진지하게 잘 봤어요 최고해요!!ㅋ ,1
16190740,졸라재밌음 ㅋㅋㅋ 왜 흥행을 못했나 봤더니.. 감독때매 보이콧 한거였구나... ,1
16190739,"소재가 신선해서 5점, 스토리는 진부 그 자체. 나름 재미는 있음 ",0
16190738, 평점을 이해할 수가 없네 ,1
16190736,올해 가장 지루했던 2시간이었다..이 영화보자마자 든 생각... 에초에 이런영화가 어떻게 투자를 받았지?? 그리고 배급사는 이런영화를 뭔생각으로 국내 배급하기로 결정한거지??? ,0
16190735,재밌게 봤음. 브래드 피트 연기 아니었으면 지루했을듯 ,1
16190734,이 세상 멘탈로는 보면 안되는 영화 ,0
16190733,학교캠핑가서 선생님이 이거보라해서 봤는데 누가 로맨스라 해서 아 로맨스영환가 보다 하고 보니까 재밌음 비틀즈 생각하고 보면 딱히 ,1
16190732,"로맨스긴한데 비틀즈를 조금 뿌린 영화보해미안처럼 비틀즈 노래의 완곡장면도 없고, 그 노래의 의미따윈 상관없는 영화.굳이 비틀즈 아니였어도 되는 영화 ",0
16190731,넌 나에게 타짜3을 주고 명작이라 했을것이여. 띠라리로리로리...  엇? ,1
16190730,볼만해요. 생각보다는 ,1
16190729,이건 진짜 걸작이다. 보면서 기분이 묘하다. ,1
16190728,정말 처음으로 평점남긴다. 아니 저기요 원숭이는 왜나온거죠? 과학적 고증은 달에있는 서브웨이 안에 넣어서 씹어드셨나요? 해왕성의 자연활동도아니고 인간이 보낸 우주선이 일으킨 고장떄문에 인류멸망이 일어나??? 네??? ,0
16190727,시원한 액션 좋았어요 좋은 영화 부탁드립니다 ,1
16190726,호흡이 느린 영화지만 한 순간도 지루하지 않고 잘 봤어요. 오랜만에 좋은 영화 봐서 기뻤어요. ,1
16190725,Upside Down ,1
16190724,잘봤습니다 송강호의 표정이 인상적입니다 ,1
16190723,"50이 된 감독의 감성이 느껴지는 남성성과 부자지간에 대한 이야기, 후반부로 이끌어 가는 과정은 흥미롭다. 후반부가 다소 늘어지는 것은 각오해야 할 듯. ",1
16190722,1점도 아까움.... ,0
16190721,글쎄 분위기 잡는것까진 성공했는데 그이후론 스토리가많이 뭉개지는 느낌 ,0
16190720,"느낌이 좋더라니, 깔끔해서 참 좋다! ",1
16190719,브래트피트연기빼고 졸작임 감히 인터스텔라와 견주면 안되요 ,0
16190718,러닝타임 2시간20분동안 브래드피트는 아빠만 찾고 / 반전도 없고 / 끝엔 뭐야? 하고 끝나버림 영화시작할때 먹은 핫도그가 소화가 안될정도로 데이트 폭망의 길로 안내할 영화.. 영화가 주는 메시지는 피트가 많이 늙었네였다.. ,0
16190717,분위기가 너무 어둡고  몽환적이다 감상후 왠지  우울증이 생길꺼같다 ,1
16190716,미국판 살인의 추억 굿굿 ,1
16190715,세상에 ㅠㅠ 핵노잼 다짜고짜 나오는 악당들 쌩유치 ,0
16190714,이 영화가 애드 아스트라 대신 아이맥스관을 독차지할 영화인가 ,0
16190713,[한줄분석] 이 영화를 가장 좋아하는 그룹은 40대 여자입니다. ,0
16190712,꿀잼 누가 재미없다고함? ,1
16190711,가슴을 후벼파는 감정선들이 압권 ,1
16190710,아무생각없이 보다가 마동석씨 액션이 시원시원하게 나와주니 너무 재미있었어요~ ,1
16190709,이제는 흔하디 흔한 이야기... ,1
16190708,도저히 납득도 안되고 말도 안되는 액션신이 빈번하게 등장하지만 그것을 커버할만큼 구성이 좋다. 이게 진정한 아무 생각없이 보며 스트레스 푸는 영화. ,1
16190707,이거 보고 잤다 재미없다 하는 애들.. 니들이 중간에 처자니까 재미가 없지.. 영화 내용 다 까먹어놓고 재밌길 바라냐? ,1
16190706,우주판 지옥의묵시록…잡으러가는 사람의 심리묘사가… 근데 솔직히 재미는 기대에 못미친다 ,1
